layer_00.k.bin,0,k,4096,0,64,1,130.500000,18998.779297,0.072475
layer_00.k.bin,0,k,4096,1,64,1,125.375000,19998.556641,0.076288
layer_00.v.bin,0,v,4096,0,64,1,0.247681,0.082860,0.000000
layer_00.v.bin,0,v,4096,1,64,1,0.189941,0.049143,0.000000
layer_01.k.bin,1,k,4096,0,64,1,19.906250,535.453552,0.002043
layer_01.k.bin,1,k,4096,1,64,1,150.375000,30450.392578,0.116159
layer_01.v.bin,1,v,4096,0,64,1,1.733398,4.060439,0.000015
layer_01.v.bin,1,v,4096,1,64,1,3.085938,12.906415,0.000049
layer_02.k.bin,2,k,4096,0,64,1,40.562500,2228.450684,0.008501
layer_02.k.bin,2,k,4096,1,64,1,63.125000,5384.051758,0.020539
layer_02.v.bin,2,v,4096,0,64,1,2.433594,7.989975,0.000030
layer_02.v.bin,2,v,4096,1,64,1,2.386719,7.697206,0.000029
layer_03.k.bin,3,k,4096,0,64,1,15.523438,327.309357,0.001249
layer_03.k.bin,3,k,4096,1,64,1,26.703125,965.336365,0.003682
layer_03.v.bin,3,v,4096,0,64,1,3.277344,14.559147,0.000056
layer_03.v.bin,3,v,4096,1,64,1,4.125000,23.061823,0.000088
layer_04.k.bin,4,k,4096,0,64,1,16.468750,367.543610,0.001402
layer_04.k.bin,4,k,4096,1,64,1,20.109375,548.736633,0.002093
layer_04.v.bin,4,v,4096,0,64,1,3.052734,12.622215,0.000048
layer_04.v.bin,4,v,4096,1,64,1,4.292969,24.917542,0.000095
layer_05.k.bin,5,k,4096,0,64,1,14.195312,272.311432,0.001039
layer_05.k.bin,5,k,4096,1,64,1,11.578125,181.577728,0.000693
layer_05.v.bin,5,v,4096,0,64,1,4.628906,29.100609,0.000111
layer_05.v.bin,5,v,4096,1,64,1,3.367188,15.266033,0.000058
layer_06.k.bin,6,k,4096,0,64,1,9.023438,110.667915,0.000422
layer_06.k.bin,6,k,4096,1,64,1,11.656250,183.379349,0.000700
layer_06.v.bin,6,v,4096,0,64,1,2.716797,10.011334,0.000038
layer_06.v.bin,6,v,4096,1,64,1,3.601562,17.540251,0.000067
layer_07.k.bin,7,k,4096,0,64,1,14.234375,275.071503,0.001049
layer_07.k.bin,7,k,4096,1,64,1,10.070312,136.999252,0.000523
layer_07.v.bin,7,v,4096,0,64,1,4.734375,30.323792,0.000116
layer_07.v.bin,7,v,4096,1,64,1,4.414062,26.300793,0.000100
layer_08.k.bin,8,k,4096,0,64,1,220.750000,65529.269531,0.249974
layer_08.k.bin,8,k,4096,1,64,1,10.734375,155.763855,0.000594
layer_08.v.bin,8,v,4096,0,64,1,2.777344,10.448195,0.000040
layer_08.v.bin,8,v,4096,1,64,1,4.476562,27.076920,0.000103
layer_09.k.bin,9,k,4096,0,64,1,15.007812,303.945374,0.001159
layer_09.k.bin,9,k,4096,1,64,1,15.992188,346.584442,0.001322
layer_09.v.bin,9,v,4096,0,64,1,4.792969,31.163202,0.000119
layer_09.v.bin,9,v,4096,1,64,1,5.367188,39.026382,0.000149
layer_10.k.bin,10,k,4096,0,64,1,10.703125,155.207260,0.000592
layer_10.k.bin,10,k,4096,1,64,1,16.484375,367.350952,0.001401
layer_10.v.bin,10,v,4096,0,64,1,4.648438,29.245766,0.000112
layer_10.v.bin,10,v,4096,1,64,1,4.773438,30.946142,0.000118
layer_11.k.bin,11,k,4096,0,64,1,11.531250,180.219803,0.000687
layer_11.k.bin,11,k,4096,1,64,1,17.062500,395.106262,0.001507
layer_11.v.bin,11,v,4096,0,64,1,5.210938,36.783501,0.000140
layer_11.v.bin,11,v,4096,1,64,1,8.281250,92.769058,0.000354
layer_12.k.bin,12,k,4096,0,64,1,10.984375,163.365479,0.000623
layer_12.k.bin,12,k,4096,1,64,1,11.765625,187.661743,0.000716
layer_12.v.bin,12,v,4096,0,64,1,5.593750,42.452106,0.000162
