layer_07.v.bin,7,v,4096,1,64,1,4.562500,28.193678,0.000108
layer_08.k.bin,8,k,4096,0,64,1,220.375000,65667.265625,0.250501
layer_08.k.bin,8,k,4096,1,64,1,10.117188,138.206604,0.000527
layer_08.v.bin,8,v,4096,0,64,1,2.931641,11.675228,0.000045
layer_08.v.bin,8,v,4096,1,64,1,3.896484,20.528084,0.000078
layer_09.k.bin,9,k,4096,0,64,1,14.585938,287.852264,0.001098
layer_09.k.bin,9,k,4096,1,64,1,14.843750,297.495056,0.001135
layer_09.v.bin,9,v,4096,0,64,1,4.570312,28.305893,0.000108
layer_09.v.bin,9,v,4096,1,64,1,5.464844,40.459610,0.000154
layer_10.k.bin,10,k,4096,0,64,1,11.851562,190.490677,0.000727
layer_10.k.bin,10,k,4096,1,64,1,15.687500,333.054749,0.001271
layer_10.v.bin,10,v,4096,0,64,1,4.550781,28.038834,0.000107
layer_10.v.bin,10,v,4096,1,64,1,4.359375,25.812094,0.000098
layer_11.k.bin,11,k,4096,0,64,1,11.796875,187.963196,0.000717
layer_11.k.bin,11,k,4096,1,64,1,16.234375,356.327209,0.001359
layer_11.v.bin,11,v,4096,0,64,1,4.859375,31.860651,0.000122
layer_11.v.bin,11,v,4096,1,64,1,7.750000,81.224419,0.000310
layer_12.k.bin,12,k,4096,0,64,1,11.835938,189.879089,0.000724
layer_12.k.bin,12,k,4096,1,64,1,12.304688,205.217499,0.000783
layer_12.v.bin,12,v,4096,0,64,1,6.566406,58.261219,0.000222
layer_12.v.bin,12,v,4096,1,64,1,3.851562,20.059874,0.000077
layer_13.k.bin,13,k,4096,0,64,1,11.367188,174.488724,0.000666
layer_13.k.bin,13,k,4096,1,64,1,9.648438,126.088432,0.000481
layer_13.v.bin,13,v,4096,0,64,1,3.746094,19.045053,0.000073
layer_13.v.bin,13,v,4096,1,64,1,3.912109,20.727148,0.000079
layer_14.k.bin,14,k,4096,0,64,1,17.281250,404.671967,0.001544
layer_14.k.bin,14,k,4096,1,64,1,12.593750,215.249985,0.000821
layer_14.v.bin,14,v,4096,0,64,1,4.578125,28.424200,0.000108
layer_14.v.bin,14,v,4096,1,64,1,4.546875,28.036499,0.000107
layer_15.k.bin,15,k,4096,0,64,1,12.804688,220.953201,0.000843
layer_15.k.bin,15,k,4096,1,64,1,13.375000,242.084167,0.000923
layer_15.v.bin,15,v,4096,0,64,1,4.757812,30.654537,0.000117
layer_15.v.bin,15,v,4096,1,64,1,5.101562,35.197109,0.000134
layer_16.k.bin,16,k,4096,0,64,1,13.125000,233.270309,0.000890
layer_16.k.bin,16,k,4096,1,64,1,12.984375,227.935760,0.000870
layer_16.v.bin,16,v,4096,0,64,1,5.082031,35.041435,0.000134
layer_16.v.bin,16,v,4096,1,64,1,6.531250,57.582050,0.000220
layer_17.k.bin,17,k,4096,0,64,1,11.125000,168.057053,0.000641
layer_17.k.bin,17,k,4096,1,64,1,12.414062,208.271500,0.000794
layer_17.v.bin,17,v,4096,0,64,1,4.472656,27.076130,0.000103
layer_17.v.bin,17,v,4096,1,64,1,7.382812,73.628784,0.000281
layer_18.k.bin,18,k,4096,0,64,1,9.804688,129.799210,0.000495
